overall_qual,overall_cond,year_remod/add,exter_qual,exter_cond,kitchen_qual,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,wood_deck_sf,pool_area,misc_val,heating_qc,bsmt_cond,bsmtfin_sf_1,total_bsmt_sf,bsmt_full_bath,bsmt_half_bath,fireplace_qu,garage_qual,garage_cond,saleprice,house_style,heating,central_air,electrical,paved_drive,garage_finish,fence,bsmtfin_type_1
6,7,1997,3,4,3,2,1,5,1,8,1,0,0,0,5,3.0,414.0,845.0,0.0,0.0,4.0,3.0,3.0,224500,story_2,GasA,Y,SBrkr,Y,RFn,MnPrv,ALQ
8,5,2004,4,3,4,3,1,4,1,10,1,114,0,0,5,3.0,0.0,1082.0,0.0,0.0,4.0,3.0,3.0,290000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
7,4,1950,3,2,3,1,1,4,1,7,2,0,0,0,5,3.0,224.0,1040.0,0.0,0.0,3.0,3.0,3.0,169500,story_1_half_fin,GasA,Y,FuseF,Y,Unf,no_fence,LwQ
7,5,2005,4,3,4,2,0,3,1,7,1,100,0,0,5,3.0,0.0,1710.0,0.0,0.0,4.0,3.0,3.0,240000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
5,6,1955,3,4,3,1,0,2,1,6,0,0,0,0,5,3.0,368.0,1078.0,1.0,0.0,,3.0,3.0,144000,story_1,GasA,Y,SBrkr,Y,Fin,MnPrv,BLQ
6,6,1978,3,3,3,1,1,4,1,9,1,0,0,0,3,3.0,442.0,816.0,0.0,1.0,3.0,3.0,3.0,165000,story_2,GasA,Y,SBrkr,Y,RFn,GdPrv,Rec
6,5,1991,4,3,4,2,0,2,1,5,0,0,0,0,4,3.0,0.0,1332.0,0.0,0.0,,3.0,3.0,145000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
5,3,1964,3,2,3,2,0,3,1,5,0,0,0,0,5,3.0,0.0,1250.0,0.0,0.0,,3.0,2.0,114000,story_1,GasA,Y,SBrkr,N,Unf,no_fence,Unf
8,5,2006,4,3,4,2,0,3,1,9,1,315,0,0,4,3.0,0.0,1935.0,0.0,0.0,4.0,3.0,3.0,395000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
6,5,1973,3,3,3,1,1,3,1,6,0,0,0,0,3,3.0,0.0,525.0,0.0,0.0,,3.0,3.0,105500,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
8,5,1999,4,3,4,2,1,3,1,8,1,0,0,0,5,3.0,615.0,1049.0,1.0,0.0,3.0,3.0,3.0,254900,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,GLQ
5,3,1950,3,3,3,1,1,3,1,6,1,0,0,0,2,3.0,432.0,864.0,0.0,0.0,3.0,3.0,3.0,102000,story_1,GasA,Y,FuseA,Y,Unf,no_fence,LwQ
7,5,2001,4,3,4,2,1,3,1,6,0,0,0,0,5,3.0,666.0,944.0,1.0,0.0,,3.0,3.0,230000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
5,8,2004,3,3,3,1,1,4,1,8,0,24,0,0,5,3.0,0.0,939.0,0.0,0.0,,2.0,2.0,137500,story_2,GasA,Y,SBrkr,N,Unf,no_fence,Unf
5,7,1983,4,4,3,1,0,2,1,5,1,265,0,0,3,3.0,406.0,1008.0,0.0,0.0,1.0,3.0,3.0,138000,story_1,GasA,Y,SBrkr,Y,Unf,GdPrv,LwQ
6,5,1983,4,3,4,1,1,2,1,5,1,0,0,1000,4,3.0,70.0,520.0,0.0,0.0,1.0,3.0,3.0,156500,split_level,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
4,7,1970,3,4,3,1,0,3,1,5,0,0,0,0,5,3.0,191.0,864.0,0.0,0.0,,3.0,3.0,124500,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
7,6,1977,3,3,3,2,1,3,1,8,1,0,0,0,3,3.0,0.0,808.0,0.0,0.0,4.0,3.0,3.0,190000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
7,5,2007,4,3,4,2,0,2,1,6,1,100,0,0,5,3.0,0.0,1266.0,0.0,0.0,4.0,3.0,3.0,159895,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
5,6,1998,3,3,3,3,1,4,1,8,0,183,0,0,5,2.0,0.0,612.0,0.0,0.0,,3.0,3.0,189000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
5,6,1964,3,3,3,1,0,3,1,6,0,0,0,0,3,3.0,644.0,912.0,0.0,0.0,,,,124000,story_1,GasA,N,SBrkr,Y,no_garage,GdWo,ALQ
5,6,1996,3,3,3,1,1,3,1,5,1,0,0,0,3,3.0,1302.0,1392.0,1.0,0.0,4.0,3.0,3.0,121500,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
5,5,1957,3,3,3,2,0,5,2,9,0,0,0,0,2,3.0,0.0,1824.0,0.0,0.0,,3.0,3.0,146000,story_1,GasA,Y,FuseA,Y,Unf,no_fence,Unf
7,5,2001,4,3,4,2,1,3,1,6,0,192,0,5000,5,3.0,663.0,928.0,1.0,0.0,,3.0,3.0,235000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
8,5,2005,4,3,4,2,0,2,1,5,1,128,0,0,5,3.0,1564.0,1594.0,1.0,1.0,4.0,3.0,3.0,300000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
4,7,1970,3,3,3,1,1,3,1,5,0,0,0,0,4,3.0,0.0,546.0,0.0,0.0,,,,90500,story_2,GasA,Y,SBrkr,Y,no_garage,no_fence,Unf
5,5,1965,3,3,3,2,0,6,2,10,0,0,0,0,3,3.0,231.0,1728.0,0.0,0.0,,3.0,3.0,142600,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,LwQ
7,5,2002,4,3,4,2,0,3,1,6,0,0,0,0,5,3.0,788.0,1573.0,1.0,0.0,,3.0,3.0,227000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
7,6,1950,3,3,3,2,1,5,2,13,2,0,0,0,5,3.0,246.0,920.0,0.0,0.0,4.0,3.0,3.0,205000,story_2_half_unfin,GasA,Y,SBrkr,Y,Unf,no_fence,LwQ
8,5,2000,4,3,4,1,1,1,1,5,1,240,0,0,5,3.0,915.0,1341.0,1.0,0.0,3.0,3.0,3.0,246900,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
4,7,1950,3,3,3,1,0,2,1,6,0,0,0,0,5,2.0,0.0,173.0,0.0,0.0,,2.0,3.0,89000,story_2,GasA,N,SBrkr,Y,Unf,no_fence,Unf
4,5,1950,3,3,2,1,0,2,1,5,0,0,0,0,5,3.0,0.0,744.0,0.0,0.0,,3.0,2.0,64000,story_1_half_fin,GasA,N,FuseF,P,Unf,no_fence,Unf
8,5,1978,4,3,4,1,0,1,1,4,1,133,0,0,3,3.0,652.0,1226.0,1.0,0.0,3.0,3.0,3.0,170000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
9,5,2009,5,3,5,3,1,4,1,12,1,52,0,0,5,3.0,0.0,1734.0,0.0,0.0,4.0,3.0,3.0,582933,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
6,6,1980,3,4,4,1,0,2,1,5,1,166,0,0,4,3.0,397.0,1103.0,0.0,0.0,4.0,3.0,3.0,110500,story_1,GasA,Y,SBrkr,Y,Unf,MnPrv,BLQ
6,6,1960,3,3,3,1,0,2,1,5,0,0,0,0,4,3.0,0.0,1179.0,0.0,0.0,,3.0,3.0,110000,story_1,GasA,Y,SBrkr,P,Fin,GdPrv,Unf
5,9,2008,3,5,3,1,0,2,1,4,0,0,0,0,5,3.0,0.0,698.0,0.0,1.0,,,,118000,story_1,GasA,Y,SBrkr,Y,no_garage,no_fence,Unf
7,5,2004,4,3,4,2,1,3,1,8,1,320,0,0,5,3.0,866.0,998.0,1.0,0.0,4.0,3.0,3.0,284000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
6,6,1962,3,3,3,1,1,4,1,8,1,0,0,0,5,3.0,319.0,858.0,0.0,0.0,4.0,3.0,3.0,171000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Rec
7,5,2004,4,3,4,2,1,3,1,8,0,146,0,0,5,3.0,0.0,835.0,0.0,0.0,,3.0,3.0,193000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
5,6,2003,3,3,3,1,1,3,1,6,0,0,0,0,3,3.0,1090.0,1090.0,1.0,0.0,,3.0,3.0,135000,story_1,GasA,Y,SBrkr,Y,Unf,MnPrv,LwQ
7,8,1950,3,3,4,1,1,4,1,7,1,0,0,0,3,3.0,0.0,818.0,0.0,0.0,4.0,2.0,3.0,167000,story_2_half_unfin,GasA,Y,SBrkr,N,Unf,no_fence,Unf
4,5,1950,3,3,3,1,0,2,1,5,0,0,0,0,5,3.0,0.0,576.0,0.0,0.0,,3.0,3.0,105000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
7,5,1999,4,3,4,2,0,3,1,6,0,158,0,0,5,3.0,1162.0,1588.0,0.0,0.0,,3.0,3.0,214000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
8,5,2004,4,3,4,2,1,3,1,9,1,168,0,0,5,3.0,994.0,1420.0,1.0,0.0,3.0,3.0,3.0,279000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
6,6,2000,3,3,4,3,0,3,1,8,1,48,0,0,3,2.0,548.0,675.0,0.0,0.0,3.0,3.0,3.0,184500,split_level,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
3,7,2002,3,4,3,1,1,2,1,6,0,0,0,0,5,3.0,331.0,649.0,0.0,0.0,,3.0,3.0,120000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
6,6,1992,4,4,4,2,1,3,1,6,0,0,0,0,5,4.0,52.0,816.0,0.0,0.0,,3.0,3.0,171500,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
7,5,2007,4,3,4,2,1,2,1,5,0,0,0,0,5,3.0,0.0,625.0,0.0,0.0,,3.0,3.0,164700,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
6,4,1989,4,3,5,2,1,4,1,9,1,0,0,0,5,3.0,549.0,868.0,0.0,0.0,3.0,3.0,3.0,209000,story_2,GasA,Y,SBrkr,Y,RFn,MnPrv,ALQ
7,5,2004,4,3,4,2,0,2,1,7,1,143,0,0,5,3.0,1059.0,1365.0,1.0,0.0,3.0,3.0,3.0,225000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,3,1996,3,2,3,1,0,5,1,8,0,0,0,0,3,3.0,0.0,658.0,0.0,0.0,,,,81000,story_1_half_fin,GasA,Y,SBrkr,N,no_garage,no_fence,Unf
8,5,2006,4,3,4,2,1,2,1,6,1,0,0,0,5,4.0,1562.0,1670.0,1.0,0.0,4.0,3.0,3.0,336820,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
7,5,1989,4,3,3,2,1,3,1,7,1,60,0,0,5,3.0,1065.0,1157.0,1.0,0.0,4.0,3.0,3.0,277000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,7,1960,3,3,3,1,0,3,1,5,0,0,0,0,3,3.0,0.0,894.0,0.0,0.0,,3.0,3.0,117600,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
6,8,2005,3,4,3,1,1,3,1,6,0,0,0,0,5,3.0,120.0,856.0,0.0,0.0,,3.0,3.0,140000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,MnPrv,BLQ
9,5,2008,5,3,5,2,1,3,1,8,2,216,0,0,5,3.0,1153.0,1751.0,1.0,0.0,4.0,3.0,3.0,395039,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
6,5,2007,4,3,4,3,0,3,1,7,0,100,0,0,5,3.0,0.0,768.0,0.0,0.0,,3.0,3.0,181755,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
7,5,2006,4,3,4,2,0,3,1,6,0,144,0,0,5,3.0,0.0,1400.0,0.0,0.0,,3.0,3.0,186800,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
5,6,1965,3,4,3,2,1,4,1,7,1,0,0,0,3,3.0,388.0,744.0,0.0,0.0,3.0,3.0,3.0,177500,story_2,GasA,Y,SBrkr,Y,Fin,MnPrv,ALQ
4,6,2007,3,3,3,2,0,4,1,5,0,0,0,0,3,3.0,0.0,656.0,0.0,0.0,,2.0,2.0,64500,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
7,5,2005,4,3,4,2,0,2,1,6,1,168,0,0,5,3.0,1298.0,1488.0,1.0,0.0,4.0,3.0,3.0,260000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
7,5,2007,4,3,4,2,0,2,1,6,1,100,0,0,5,3.0,0.0,1266.0,0.0,0.0,4.0,3.0,3.0,185485,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
5,7,1993,3,3,3,1,0,2,1,5,0,48,0,0,3,3.0,209.0,715.0,1.0,0.0,,2.0,3.0,105000,story_1,GasA,Y,FuseA,Y,Unf,no_fence,BLQ
6,7,1994,4,4,3,2,1,3,1,7,1,113,0,0,5,3.0,0.0,528.0,0.0,0.0,3.0,3.0,3.0,187000,split_level,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
7,7,1998,4,3,4,2,0,3,1,8,0,108,0,1000,5,3.0,213.0,1208.0,1.0,0.0,,3.0,3.0,202500,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
7,5,2006,4,3,4,2,0,3,1,7,0,100,0,0,5,3.0,1178.0,1614.0,1.0,0.0,,3.0,3.0,245700,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
6,5,1980,3,3,3,1,1,2,1,5,2,340,0,0,5,3.0,0.0,630.0,0.0,0.0,3.0,3.0,3.0,128000,story_2,GasA,Y,SBrkr,Y,RFn,MnPrv,Unf
8,5,2005,4,3,5,2,1,3,1,8,1,192,0,0,4,3.0,0.0,1030.0,0.0,0.0,4.0,3.0,3.0,275500,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
7,5,1999,4,3,4,2,1,3,1,9,1,0,0,0,5,3.0,694.0,978.0,0.0,0.0,3.0,3.0,3.0,225000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,5,1959,3,3,3,1,0,3,1,6,0,0,0,0,3,3.0,433.0,528.0,1.0,0.0,,3.0,3.0,138000,split_level,GasA,Y,SBrkr,Y,RFn,GdWo,GLQ
6,5,1971,3,3,3,1,1,3,1,6,0,0,0,0,3,3.0,0.0,525.0,0.0,0.0,,3.0,3.0,88000,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
9,5,2006,5,3,5,2,1,3,1,9,1,414,0,0,5,3.0,0.0,2153.0,0.0,0.0,4.0,3.0,3.0,380000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
8,5,2007,4,3,4,2,0,3,1,7,1,133,0,0,5,3.0,0.0,1660.0,0.0,0.0,4.0,3.0,3.0,256000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
5,7,2000,3,3,4,1,0,3,1,5,0,222,0,0,3,3.0,234.0,900.0,0.0,1.0,,3.0,3.0,134800,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,BLQ
6,6,1980,3,3,3,1,1,2,1,5,1,154,0,0,3,3.0,0.0,561.0,0.0,0.0,3.0,3.0,3.0,121000,story_2,GasA,Y,SBrkr,Y,Fin,MnPrv,Unf
7,6,2007,4,3,4,3,0,3,1,7,0,144,0,0,5,3.0,0.0,874.0,0.0,0.0,,3.0,3.0,227875,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
8,5,2008,4,3,4,2,0,3,1,7,0,160,0,0,5,3.0,0.0,1694.0,0.0,0.0,,3.0,3.0,245350,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
5,7,1950,3,3,3,2,0,2,2,8,0,0,0,0,4,3.0,0.0,624.0,0.0,0.0,,,,93500,story_2,GasA,N,FuseA,N,no_garage,no_fence,Unf
5,5,1950,3,3,3,1,0,2,1,5,0,0,0,1000,2,3.0,108.0,458.0,0.0,0.0,,2.0,3.0,83000,story_1,GasA,N,SBrkr,Y,Unf,no_fence,ALQ
6,5,1992,4,3,4,2,1,3,1,9,2,216,0,0,5,3.0,985.0,1580.0,1.0,0.0,2.0,3.0,3.0,240000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,4,1950,3,3,3,2,0,3,1,7,0,0,0,0,3,3.0,0.0,592.0,0.0,0.0,,3.0,2.0,113000,story_1_half_fin,GasA,N,FuseA,Y,Unf,MnPrv,Unf
6,7,1998,3,3,3,1,0,3,1,6,0,0,0,0,3,2.0,585.0,1215.0,0.0,0.0,,3.0,3.0,155000,story_1,GasA,Y,FuseA,Y,Unf,no_fence,Rec
6,8,1996,3,4,4,1,0,3,1,5,0,168,0,0,4,3.0,832.0,912.0,1.0,1.0,,3.0,3.0,142000,story_1,GasA,Y,SBrkr,Y,Unf,GdPrv,GLQ
6,7,2004,4,3,3,1,0,2,1,4,0,0,0,0,4,3.0,0.0,884.0,0.0,0.0,,3.0,3.0,119000,story_1_half_unfin,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
6,7,1985,3,3,3,2,0,4,1,7,0,245,0,5000,5,3.0,660.0,983.0,1.0,0.0,,3.0,3.0,160000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
6,5,2004,3,3,3,2,1,3,1,8,1,100,0,0,5,3.0,759.0,839.0,1.0,0.0,3.0,3.0,3.0,193000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
8,5,1993,4,3,4,2,1,4,1,9,1,0,0,0,5,3.0,335.0,1105.0,1.0,0.0,3.0,3.0,3.0,263000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
7,5,2005,4,3,4,2,0,3,1,6,1,0,0,0,5,3.0,24.0,1310.0,0.0,0.0,4.0,3.0,3.0,164990,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
4,6,1954,3,3,3,1,0,3,1,5,1,0,0,0,5,3.0,732.0,948.0,1.0,0.0,3.0,3.0,3.0,119000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
8,5,2007,4,3,4,2,0,2,1,6,1,0,0,0,5,3.0,24.0,1372.0,0.0,0.0,4.0,3.0,3.0,238500,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
7,5,1975,3,3,4,2,0,2,1,5,2,200,0,0,3,3.0,655.0,1533.0,1.0,0.0,3.0,3.0,3.0,280000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
8,5,2007,4,3,4,2,0,2,1,5,0,0,0,0,5,3.0,60.0,1511.0,1.0,0.0,,3.0,3.0,193800,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
5,7,1976,3,3,3,1,0,3,1,6,1,100,0,0,3,3.0,840.0,1040.0,1.0,0.0,3.0,3.0,3.0,129900,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,GLQ
5,5,1995,3,3,3,1,0,3,1,5,0,0,0,0,5,3.0,686.0,990.0,0.0,1.0,,3.0,3.0,145000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,GLQ
8,5,2002,4,3,4,2,0,3,1,7,1,198,0,0,5,3.0,0.0,1753.0,0.0,0.0,3.0,3.0,3.0,275000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
3,4,1950,3,3,3,2,0,2,2,6,0,0,0,0,2,,0.0,0.0,0.0,0.0,,3.0,2.0,81400,story_1,Wall,N,FuseF,Y,Unf,no_fence,no_basement
5,6,1954,3,3,3,1,0,3,1,5,1,328,0,0,3,3.0,173.0,1089.0,1.0,0.0,4.0,3.0,3.0,125000,story_1,GasW,Y,SBrkr,P,RFn,MnPrv,BLQ
4,6,1950,3,3,3,1,0,2,1,5,0,0,0,0,3,3.0,0.0,861.0,0.0,0.0,,3.0,3.0,80000,story_1,GasA,Y,SBrkr,N,Unf,no_fence,Unf
5,6,1999,3,3,2,2,0,2,1,5,1,0,0,0,2,3.0,133.0,1107.0,0.0,0.0,4.0,3.0,3.0,104000,story_1,GasA,N,FuseA,Y,Unf,MnPrv,Rec
7,5,1996,4,3,4,2,0,3,1,7,1,240,0,0,5,3.0,919.0,1720.0,1.0,0.0,3.0,3.0,3.0,260400,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
7,7,2003,4,3,4,2,1,3,1,6,1,167,0,0,5,3.0,321.0,725.0,0.0,0.0,3.0,3.0,3.0,176000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,ALQ
5,4,1966,3,3,3,1,0,3,1,6,0,0,0,0,3,3.0,249.0,1040.0,1.0,0.0,,3.0,3.0,123000,story_1,GasA,Y,SBrkr,Y,RFn,MnPrv,Rec
9,5,2000,4,3,5,2,1,4,1,8,1,162,0,0,5,3.0,0.0,1519.0,0.0,0.0,3.0,3.0,3.0,291000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
6,6,2002,3,4,3,1,0,2,1,5,1,0,0,0,5,3.0,680.0,972.0,1.0,0.0,4.0,3.0,3.0,132000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
6,5,2005,3,3,4,2,1,3,1,8,0,100,0,0,5,3.0,0.0,728.0,0.0,0.0,,3.0,3.0,176000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
5,6,1956,3,4,3,2,0,3,1,7,1,0,0,0,2,3.0,625.0,1048.0,1.0,0.0,4.0,3.0,3.0,177625,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,BLQ
5,7,1950,3,4,3,1,0,4,1,7,0,0,0,0,4,3.0,392.0,784.0,1.0,0.0,,3.0,3.0,104900,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,no_fence,BLQ
7,5,1999,4,3,4,2,1,3,1,7,0,140,0,0,5,3.0,500.0,842.0,0.0,0.0,,3.0,3.0,196000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
9,5,2005,5,3,5,2,0,2,1,6,1,203,0,0,5,3.0,848.0,1577.0,1.0,0.0,4.0,3.0,3.0,280000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
7,5,1996,3,3,3,2,1,3,1,7,1,120,0,1000,4,3.0,0.0,384.0,0.0,0.0,3.0,3.0,3.0,168500,split_level,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
6,5,1995,3,3,3,2,1,3,1,7,1,0,0,0,4,3.0,0.0,781.0,0.0,0.0,3.0,3.0,3.0,170000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
3,5,1953,3,3,3,1,0,2,1,9,0,483,1,0,5,,0.0,0.0,0.0,0.0,,3.0,3.0,130000,story_1,GasA,Y,SBrkr,N,RFn,GdPrv,no_basement
7,5,1950,3,3,3,2,0,4,1,7,1,0,0,0,3,3.0,300.0,989.0,0.0,0.0,4.0,3.0,3.0,150000,story_1_half_fin,GasA,Y,SBrkr,Y,Unf,MnPrv,Rec
5,6,1996,3,4,3,1,1,3,1,5,0,0,0,0,5,3.0,0.0,1100.0,0.0,0.0,,3.0,3.0,145000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
5,5,1976,3,3,3,2,0,4,2,8,0,0,0,0,3,3.0,1606.0,1728.0,2.0,0.0,,3.0,3.0,188000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
6,5,1997,3,3,3,2,1,3,1,7,1,100,0,0,4,3.0,0.0,916.0,0.0,0.0,3.0,3.0,3.0,169000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
5,5,2007,3,3,3,1,1,2,1,5,0,80,0,0,4,3.0,0.0,1125.0,0.0,0.0,,3.0,3.0,155000,story_1,GasA,Y,SBrkr,Y,Unf,no_fence,Unf
7,5,2004,4,3,4,2,0,2,1,5,0,156,0,0,5,3.0,16.0,1391.0,0.0,0.0,,3.0,3.0,196000,story_1,GasA,Y,SBrkr,Y,RFn,no_fence,GLQ
7,5,2002,4,3,4,2,1,4,1,8,1,264,0,0,5,3.0,574.0,854.0,0.0,0.0,4.0,3.0,3.0,219500,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,GLQ
6,5,2006,4,3,4,2,1,3,1,8,1,0,0,0,5,3.0,0.0,728.0,0.0,0.0,4.0,3.0,3.0,170440,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
6,6,1977,3,3,3,1,1,3,1,6,0,252,0,0,3,3.0,535.0,690.0,0.0,0.0,,3.0,3.0,159500,story_2,GasA,Y,SBrkr,Y,Fin,MnPrv,BLQ
7,6,1970,3,3,3,2,0,3,1,7,1,98,0,0,4,3.0,0.0,1304.0,0.0,0.0,4.0,3.0,3.0,174000,story_1,GasA,Y,SBrkr,Y,Unf,MnPrv,Unf
7,5,1970,3,4,3,1,0,2,1,5,1,0,0,0,3,4.0,778.0,1277.0,1.0,0.0,1.0,3.0,3.0,167000,story_1,GasA,Y,SBrkr,Y,Unf,GdWo,GLQ
6,6,1976,3,3,3,2,1,3,1,7,1,87,0,0,3,3.0,566.0,855.0,0.0,0.0,3.0,3.0,3.0,148500,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,ALQ
5,5,1979,3,3,3,2,0,6,2,8,0,73,0,0,3,,0.0,0.0,0.0,0.0,,3.0,3.0,147983,story_2,GasA,Y,SBrkr,Y,Unf,no_fence,no_basement
6,6,1980,3,3,3,1,1,3,1,6,1,0,0,0,3,3.0,0.0,626.0,0.0,0.0,3.0,3.0,3.0,120000,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Unf
5,5,2006,3,3,3,1,1,2,1,5,0,0,0,0,4,4.0,980.0,1090.0,1.0,0.0,,3.0,3.0,157000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,ALQ
5,3,1950,3,3,3,1,0,4,1,7,1,0,0,0,2,2.0,0.0,810.0,1.0,1.0,3.0,3.0,3.0,91500,story_1_half_fin,GasA,Y,FuseA,P,Unf,no_fence,Unf
5,7,1950,3,3,3,1,0,2,1,4,0,328,0,0,4,3.0,0.0,796.0,0.0,0.0,,,,85000,story_1,GasA,Y,FuseA,P,no_garage,MnPrv,Unf
5,7,1965,3,3,3,1,0,2,1,6,0,0,0,1000,5,3.0,698.0,1214.0,1.0,0.0,,2.0,2.0,140000,story_1,GasA,Y,SBrkr,Y,Unf,GdPrv,ALQ
5,7,1966,3,3,3,1,0,3,1,6,0,0,0,0,5,3.0,763.0,955.0,1.0,0.0,,3.0,3.0,127000,story_1,GasA,Y,SBrkr,Y,Unf,MnPrv,BLQ
6,5,2003,4,3,4,2,1,3,1,7,0,216,0,0,5,3.0,503.0,864.0,0.0,0.0,,3.0,3.0,207500,story_2,GasA,Y,SBrkr,Y,RFn,no_fence,Rec
6,8,1990,3,3,4,3,1,5,1,7,2,684,0,0,4,3.0,425.0,1836.0,0.0,0.0,4.0,3.0,3.0,415000,story_2_half_unfin,GasA,Y,SBrkr,Y,Unf,no_fence,Rec
6,6,1960,3,3,3,2,0,3,1,6,1,0,0,0,3,3.0,65.0,1561.0,1.0,0.0,4.0,3.0,3.0,193000,story_1,GasA,Y,SBrkr,Y,Fin,no_fence,LwQ
6,5,1995,3,3,3,2,1,3,1,6,1,0,0,0,4,3.0,0.0,702.0,0.0,0.0,3.0,3.0,3.0,174000,story_2,GasA,Y,SBrkr,Y,Fin,no_fence,Unf
